9.917932459882449203e-01
9.931879110661749888e-01
9.911839282053516165e-01
9.962835226548713008e-01
9.979685184544350163e-01
9.993906601230831965e-01
9.999311358021896190e-01
9.999020200036184969e-01
9.997192815817613765e-01
9.995027001554125379e-01
9.993096025425034501e-01
9.991607000885884826e-01
9.990570082522902684e-01
9.989956416686832652e-01
9.989739881791019904e-01
9.989591647294772114e-01
9.989570969775158904e-01
9.990052567344746004e-01
9.990797007736468283e-01
9.991528577494152019e-01
9.992220126824603588e-01
9.992872678098814188e-01
9.993519043124405865e-01
9.994184744849214930e-01
9.994807241063845549e-01
9.995445068812749412e-01
9.996030732088646564e-01
9.996571071808569853e-01
9.997062292118523708e-01
9.997507382689272415e-01
9.997904194034953340e-01
9.998251532007966791e-01
9.998551296128652677e-01
9.998801456634602847e-01
9.999010679722909467e-01
9.999178420633413333e-01
9.999317275019781182e-01
9.999429555770315003e-01
9.999522462595613614e-01
9.999600075769007335e-01
9.999664813159134802e-01
9.999719205139416811e-01
9.999764942190658701e-01
9.999803188027360790e-01
9.999835138162734838e-01
9.999861883137398655e-01
9.999884334706568012e-01
9.999903094557432981e-01
9.999918820629374316e-01
9.999931963095762821e-01
9.999942978617136768e-01
9.999952194104316794e-01
9.999959876281102611e-01
9.999966331017129395e-01
9.999971725943246348e-01
9.999976223313574719e-01
9.999979996198863352e-01
9.999983172528761344e-01
9.999985816499815661e-01
9.999988053571977620e-01
9.999989928399225514e-01
9.999991481983158126e-01
9.999992820559903128e-01
9.999993922900191068e-01
9.999994868867622122e-01
9.999995664757543867e-01
9.999996325354209015e-01
9.999996887223603359e-01
9.999997370202087232e-01
9.999997771777253686e-01
9.999998111490907560e-01
9.999998406650364435e-01
9.999998647995649304e-01
9.999998855582339363e-01
9.999999036292518406e-01
9.999999184257425400e-01
9.999999312343048619e-01
9.999999418765281867e-01
9.999999510033398264e-01
9.999999584558302290e-01
9.999999652606927913e-01
9.999999708453791714e-01
9.999999754618705827e-01
9.999999795041103479e-01
9.999999828201650010e-01
9.999999857208290432e-01
9.999999881165598792e-01
9.999999900583198542e-01
9.999999917752563361e-01
9.999999931706812228e-01
9.999999943299379135e-01
9.999999953796780972e-01
9.999999961996138831e-01
9.999999968449557741e-01
9.999999973898651140e-01
9.999999978631283204e-01
9.999999982568962276e-01
9.999999986163796706e-01
9.999999988684883379e-01
9.999999990521123427e-01
9.999999993147811184e-01
9.999999994295457606e-01
9.999999995284921672e-01
9.999999996144876002e-01
9.999999997165690546e-01
9.999999997636985771e-01
9.999999998154188718e-01
9.999999998462587580e-01
9.999999998839589344e-01
9.999999999071110812e-01
9.999999999307375154e-01
9.999999999479105561e-01
9.999999999623875313e-01
9.999999999706656872e-01
9.999999999778208526e-01
9.999999999826966190e-01
9.999999999894202407e-01
9.999999999923695482e-01
9.999999999923395722e-01
9.999999999944304552e-01
9.999999999966665554e-01
9.999999999978207432e-01
9.999999999988699040e-01
9.999999999990509814e-01
9.999999999988907762e-01
9.999999999992081889e-01
9.999999999996674882e-01
9.999999999986398658e-01
9.999999999991648902e-01
9.999999999998852029e-01
9.999999999997043476e-01
9.999999999998122613e-01
9.999999999999764633e-01
9.999999999996983524e-01
9.999999999999774625e-01
9.999999999999061862e-01
9.999999999998920863e-01
9.999999999999837907e-01
9.999999999997475353e-01
9.999999999998189226e-01
